"filename","netcdf_variable_name","variable_units","run_name","emission_short_name","model_short_name","start_date","end_date","calendar","time_resolution"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2425/tasmin_sClim_BCCAQv2_HadGEM2-ES_historical+rcp26_r1i1p1_19810101-20101230_Canada.nc","tasmin","degC","r1i1p1","historical,rcp26","HadGEM2-ES","1981-01-01 00:00:00","2010-12-30 23:59:59.000005","360_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_aClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_mClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2443/tasmin_sClim_BCCAQv2_GFDL-CM3_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","GFDL-CM3","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2040-01-01 00:00:00","2069-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1981-01-01 00:00:00","2010-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1961-01-01 00:00:00","1990-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1981-01-01 00:00:00","2010-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2040-01-01 00:00:00","2069-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2070-01-01 00:00:00","2099-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2070-01-01 00:00:00","2099-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1971-01-01 00:00:00","2000-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1981-01-01 00:00:00","2010-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2010-01-01 00:00:00","2039-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1961-01-01 00:00:00","1990-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1971-01-01 00:00:00","2000-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2040-01-01 00:00:00","2069-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2010-01-01 00:00:00","2039-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_sClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1961-01-01 00:00:00","1990-12-31 23:59:59","standard","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2070-01-01 00:00:00","2099-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_aClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","2010-01-01 00:00:00","2039-12-31 23:59:59","standard","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2454/tasmin_mClim_BCCAQv2_CNRM-CM5_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CNRM-CM5","1971-01-01 00:00:00","2000-12-31 23:59:59","standard","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_aClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_mClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2457/tasmin_sClim_BCCAQv2_GFDL-ESM2G_historical+rcp85_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp85","GFDL-ESM2G","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_aClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_mClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20700101-20991231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2070-01-01 00:00:00","2099-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2467/tasmin_sClim_BCCAQv2_CCSM4_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CCSM4","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_mClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_sClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19710101-20001231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1971-01-01 00:00:00","2000-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_sClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_aClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_20400101-20691231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","2040-01-01 00:00:00","2069-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_aClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","yearly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_mClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_mClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_mClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_20100101-20391231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","2010-01-01 00:00:00","2039-12-31 23:59:59.000005","365_day","monthly"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_sClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19610101-19901231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1961-01-01 00:00:00","1990-12-31 23:59:59.000005","365_day","seasonal"
"/storage/data/projects/comp_support/climate_explorer_data_prep/climatological_means/downscale/output/2515/tasmin_sClim_BCCAQv2_CanESM2_historical+rcp45_r1i1p1_19810101-20101231_Canada.nc","tasmin","degC","r1i1p1","historical,rcp45","CanESM2","1981-01-01 00:00:00","2010-12-31 23:59:59.000005","365_day","seasonal"
